depth_ppm,discovery_method,discovery_year,distance_ratio,duration_hours,eccentricity,equilibrium_temp_k,fp_flag_co,fp_flag_ec,fp_flag_nt,fp_flag_ss,impact_parameter,inclination_deg,insolation_flux,label,label_raw,longitude_periastron,mission,object_id,period_days,planet_mass_earth,planet_mass_jupiter,planet_radius_jupiter,planet_radius_rearth,radius_ratio,score,semi_major_axis_au,stellar_age_gyr,stellar_density,stellar_distance_pc,stellar_logg,stellar_luminosity,stellar_mass_msun,stellar_metallicity,stellar_radius_rsun,stellar_teff_k,transit_epoch,transit_ingress_hours,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters
597.8,,,30.4132,2.1861,0.0,839.0,0.0,0.0,0.0,0.0,0.005,89.99,117.11,planet,CONFIRMED,,kepler,K00304.01,8.512037736,1.0,,,2.14,0.024449948875202174,1.0,0.081,4.6,7.34476,100.0,4.538,1.0,0.979,-0.06,0.881,5767.0,174.909816,,0.01070102163842193,0.11748068218385539,0.021540404959053114,0,0.881,0.979,0.0006492471825278719,,,False,24.44994887520217,True,False,True
1091.8,,,41.5,5.961,0.0,417.0,0.0,0.0,0.0,0.0,0.862,88.81,7.14,planet,CONFIRMED,,kepler,K01598.01,56.4758069,1.0,,,3.22,0.03304239700748116,0.986,0.2838,4.6,0.42341,100.0,4.57,1.0,0.952,0.07,0.839,5497.0,143.81128,,0.004397900864697517,0.01770669698922,0.027722571089276695,0,0.839,0.952,0.0011860543733190826,,,False,33.042397007481156,True,False,True
158.3,,,13.82,5.174,0.0,1020.0,0.0,0.0,0.0,0.0,0.936,86.12,255.65,planet,CONFIRMED,,kepler,K02198.01,23.9210408,1.0,,,3.01,0.012581732790041282,0.991,0.1871,4.6,0.08734,100.0,4.031,1.0,1.521,-0.12,1.972,7121.0,139.07872,,0.009012289019352927,0.04180420109479517,0.02481117706196141,0,1.972,1.521,0.00017188564632102509,,,False,12.581732790041283,True,False,True
143.4,,,10.26,2.808,0.0,1158.0,0.0,0.0,0.0,0.0,0.183,88.98,424.17,planet,CONFIRMED,,kepler,K02317.01,3.78861833,1.0,,,1.23,0.011974973903938164,0.996,0.0467,4.6,1.42473,100.0,4.379,1.0,0.943,0.16,1.04,5560.0,134.61419,,0.030881970631230094,0.26394846693359053,0.012453972860095692,0,1.04,0.943,0.00015570573613045457,,,False,11.974973903938162,True,False,True
888.7,,,10.81,2.2441,0.0,955.0,0.0,0.0,0.0,0.0,0.877,85.35,196.33,planet,CONFIRMED,,kepler,K01398.01,5.82348911,1.0,,,3.0,0.029811071768723777,1.0,0.0615,4.6,0.70474,100.0,4.526,1.0,0.916,-0.22,0.864,5774.0,354.99602,,0.01605638216204489,0.17171836009495003,0.025756766008177345,0,0.864,0.916,0.0009653227699029012,,,False,29.81107176872378,True,False,True
194.2,,,23.11,3.366,0.0,796.0,0.0,0.0,0.0,0.0,0.31,89.23,94.94,planet,CONFIRMED,,kepler,K01931.02,10.55840479,1.0,,,1.41,0.013935566009315874,0.982,0.09,4.6,2.09395,100.0,4.358,1.0,0.87,0.16,1.023,5353.0,136.34449,,0.013283256589369689,0.09471127692955215,0.014256084027530138,0,1.023,0.87,0.00021087044714727157,,,False,13.935566009315874,True,False,True
983.2,,,42.18,2.6588,0.0,446.0,0.0,0.0,0.0,0.0,0.019,89.97,9.38,planet,CONFIRMED,,kepler,K00610.01,14.28228147,1.0,,,1.82,0.03135602015562562,1.0,0.0978,4.6,6.95973,100.0,4.675,1.0,0.612,-0.06,0.595,4102.0,180.84677,,0.00775669724518693,0.07001682483996026,0.018656831992597243,0,0.595,0.612,0.001068020961701654,,,False,31.356020155625618,True,False,True
536.4,,,4.96,6.221,0.0,915.0,0.0,0.0,0.0,0.0,0.979,78.63,165.3,planet,CONFIRMED,,kepler,K01102.01,12.33343853,1.0,,,4.12,0.02316031087874254,1.0,0.1003,4.6,0.01522,100.0,4.197,1.0,0.884,-0.36,1.24,5896.0,137.58782,,0.02101671263069354,0.08108038950918581,0.02871878548964075,0,1.24,0.884,0.0005825451528137163,,,False,23.16031087874254,True,False,True
83.2,,,19.3,2.3316,0.0,783.0,0.0,0.0,0.0,0.0,0.334,89.01,88.79,planet,CONFIRMED,,kepler,K03158.03,6.18943952,1.0,,,0.65,0.009121403400793104,1.0,0.0584,4.6,3.55108,100.0,4.562,1.0,0.692,-0.36,0.721,5051.0,134.78,,0.01569609003950652,0.16156551764803415,0.006576531851971827,0,0.721,0.692,9.033701030756425e-05,,,False,9.121403400793104,True,False,True
185.3,,,10.15,1.849,0.0,1312.0,0.0,0.0,0.0,0.0,0.32,88.19,699.7,planet,CONFIRMED,,kepler,K04241.01,2.55315031,1.0,,,1.25,0.013612494260788506,0.992,0.0366,4.6,3.03742,100.0,4.521,1.0,0.996,-0.18,0.908,5970.0,132.44849,,0.030175139460029154,0.39167298379702525,0.012360144788795964,0,0.908,0.996,0.00020120556101273985,,,False,13.612494260788507,True,False,True
487.4,,,99.39,7.489,0.0,421.0,0.0,0.0,0.0,0.0,0.046,89.97,7.45,planet,CONFIRMED,,kepler,K02321.01,95.6114617,1.0,,,2.37,0.022077137495608436,0.99,0.4267,4.6,2.03186,100.0,4.424,1.0,1.135,0.2,1.081,6002.0,138.35664,,0.0032636428846340567,0.01045899709323239,0.023865385632752718,0,1.081,1.135,0.0005293168311921115,,,False,22.077137495608437,True,False,True
1146.5,,,9.57,4.5973,0.0,1056.0,0.0,0.0,0.0,0.0,0.316,88.11,293.93,planet,CONFIRMED,,kepler,K00535.01,5.852968845,1.0,,,3.46,0.033860005906674026,1.0,0.0647,4.6,0.48383,100.0,4.45,1.0,1.05,-0.04,1.013,6050.0,171.181624,,0.03272769285801087,0.17085346368352314,0.03430018598346078,0,1.013,1.05,0.0012455106842646688,,,False,33.860005906674026,True,False,True
329.2,,,16.3947,2.6508,0.0,952.0,0.0,0.0,0.0,0.0,0.046,89.84,194.26,planet,CONFIRMED,,kepler,K02327.01,5.60013327,1.0,,,1.73,0.01814386948806676,1.0,0.0587,4.6,2.65812,100.0,4.391,1.0,0.858,0.18,0.978,5288.0,135.96495,,0.019722744919604386,0.17856717899143854,0.017744704359329292,0,0.978,0.858,0.00035748320357069743,,,False,18.14386948806676,True,False,True
2579.0,,,148.7,21.693,0.0,308.0,0.0,0.0,0.0,0.0,0.424,89.84,2.14,planet,CONFIRMED,,kepler,K03791.01,440.7843755,1.0,,,7.23,0.0507838557023785,0.0,1.1455,4.6,0.32019,100.0,4.163,1.0,1.031,-0.38,1.393,6340.0,139.3535,,0.002050605806920214,0.002268682956072702,0.07074191099341325,0,1.393,1.031,0.0028037306387611047,,,False,50.78385570237849,True,False,True
16451.0,,,9.095,3.03318,0.0,1243.0,0.0,0.0,0.0,0.0,0.117,89.27,563.17,planet,CONFIRMED,,kepler,K00186.01,3.24325988,1.0,,,12.91,0.12826145173044004,0.998,0.0433,4.6,1.3532,100.0,4.438,1.0,1.027,0.1,1.013,5823.0,133.6690203,,0.03896773760849532,0.3083317516942244,0.12992885060293574,0,1.013,1.027,0.018009997090351886,,,False,128.26145173044006,True,False,True
781.3,,,32.33,3.2208,0.0,378.0,0.0,0.0,0.0,0.0,0.073,89.87,4.83,planet,CONFIRMED,,kepler,K01404.01,13.32389352,1.0,,,1.26,0.027951744131627994,0.999,0.0862,4.6,3.60222,100.0,4.813,1.0,0.479,-0.24,0.45,3751.0,135.24585,,0.01007213092768697,0.07505313656994761,0.012578284859232597,0,0.45,0.479,0.0008486172522924208,,,False,27.951744131627994,True,False,True
824.3,,,24.8,1.3421,0.0,469.0,0.0,0.0,0.0,0.0,0.888,87.95,11.39,planet,CONFIRMED,,kepler,K00817.02,8.29561738,1.0,,,1.82,0.02871062521088665,0.995,0.0652,4.6,4.18931,100.0,4.728,1.0,0.536,0.1,0.524,3747.0,135.79284,,0.006741009230747976,0.12054557897172448,0.015044367610504605,0,0.524,0.536,0.000895341419265488,,,False,28.710625210886647,True,False,True
64.8,,,7.44,3.227,0.0,1347.0,0.0,0.0,0.0,0.0,0.516,86.02,776.7,planet,CONFIRMED,,kepler,K02148.03,3.61460279,1.0,,,1.14,0.008049844718999243,0.749,0.0487,4.6,0.59613,100.0,4.221,1.0,1.173,0.48,1.391,5711.0,134.69521,,0.03719864702847012,0.27665557133042545,0.011197334004127946,0,1.391,1.173,7.03579856916576e-05,,,False,8.049844718999243,True,False,True
294.9,,,20.27,3.828,0.0,879.0,0.0,0.0,0.0,0.0,0.151,89.57,140.75,planet,CONFIRMED,,kepler,K02739.01,10.10773789,1.0,,,1.98,0.017172652678022694,1.0,0.0889,4.6,1.54105,100.0,4.26,1.0,0.915,0.16,1.174,5480.0,135.1032,,0.015779989720330987,0.09893410482966135,0.02016069424399864,0,1.174,0.915,0.0003202308271397286,,,False,17.172652678022693,True,False,True
614.4,,,199.6,6.582,0.0,241.0,0.0,0.0,0.0,0.0,0.083,89.98,0.8,planet,CONFIRMED,,kepler,K04036.01,168.81133,1.0,,,1.69,0.024787093415727462,0.965,0.5459,4.6,5.27578,100.0,4.62,1.0,0.771,0.0,0.707,4798.0,211.43982,,0.0016245947472838464,0.005923773007416031,0.017524475044919316,0,0.707,0.771,0.0006672813340265306,,,False,24.787093415727465,True,False,True
301.6,,,22.95,2.864,0.0,949.0,0.0,0.0,0.0,0.0,0.224,89.44,191.84,planet,CONFIRMED,,kepler,K02506.01,8.679037,1.0,,,1.79,0.017366634676873927,1.0,0.083,4.6,3.03696,100.0,4.42,1.0,1.008,-0.18,1.027,6117.0,140.90423,,0.013749605322956146,0.11522015633762134,0.01783553381314952,0,1.027,1.008,0.00032750742995845436,,,False,17.36663467687393,True,False,True
771.8,,,30.1,1.751,0.0,665.0,0.0,0.0,0.0,0.0,0.819,88.44,46.17,planet,CONFIRMED,,kepler,K02362.02,11.08507658,1.0,,,2.5,0.027781288667014712,0.997,0.0901,4.6,4.20703,100.0,4.538,1.0,0.792,0.0,0.793,5080.0,355.03627,,0.006581671565983292,0.09021137497635581,0.022030561912942666,0,0.793,0.792,0.0008382947424020902,,,False,27.78128866701471,True,False,True
616.1,,,33.6,3.1505,0.0,536.0,0.0,0.0,0.0,0.0,0.777,88.68,19.47,planet,CONFIRMED,,kepler,K00612.01,20.73989406,1.0,,,2.11,0.024821361767638776,1.0,0.1375,4.6,1.67173,100.0,4.571,1.0,0.805,-0.06,0.77,5132.0,173.21912,,0.006329387843234399,0.04821625400337266,0.01911244856108186,0,0.77,0.805,0.0006691282218723598,,,False,24.821361767638777,True,False,True
104.6,,,21.64,16.551,0.0,733.0,0.0,0.0,0.0,0.0,0.579,88.47,68.37,planet,CONFIRMED,,kepler,K04276.01,56.644452,1.0,,,2.44,0.010227414140436477,0.979,0.323,4.6,0.05974,100.0,3.862,1.0,1.399,0.12,2.295,6237.0,138.762,,0.012174625680905165,0.01765397959891994,0.023471915452301716,0,2.295,1.399,0.00011357394703869957,,,False,10.227414140436476,True,False,True
458.7,,,13.4,6.998,0.0,644.0,0.0,0.0,0.0,0.0,0.896,86.17,40.74,planet,CONFIRMED,,kepler,K01990.01,24.7577652,1.0,,,2.44,0.021417282740814718,1.0,0.1688,4.6,0.07423,100.0,4.487,1.0,1.043,-0.16,0.966,6106.0,142.06826,,0.011777449659847864,0.040391367795991534,0.020689095127627018,0,0.966,1.043,0.0004981414546015241,,,False,21.41728274081472,True,False,True
166.5,,,23.4,4.459,0.0,683.0,0.0,0.0,0.0,0.0,0.864,87.88,51.48,planet,CONFIRMED,,kepler,K00661.02,25.6613816,1.0,,,1.78,0.012903487900563941,0.959,0.1689,4.6,0.3659,100.0,4.27,1.0,0.976,-0.02,1.198,5815.0,155.13806,,0.00724012719044974,0.038969063146623406,0.015458378504875601,0,1.198,0.976,0.00018079012928814048,,,False,12.90348790056394,True,False,True
889.4,,,26.2,4.1847,0.0,724.0,0.0,0.0,0.0,0.0,0.133,89.71,64.97,planet,CONFIRMED,,kepler,K02019.01,14.08826442,1.0,,,2.66,0.02982281006209844,1.0,0.1138,4.6,1.71486,100.0,4.529,1.0,0.99,-0.1,0.895,5853.0,137.34334,,0.012376435790946065,0.0709810641103796,0.026691415005578104,0,0.895,0.99,0.0009660834615392133,,,False,29.82281006209844,True,False,True
192.5,,,78.7,2.059,0.0,718.0,0.0,0.0,0.0,0.0,0.125,89.91,62.99,planet,CONFIRMED,,kepler,K02319.01,21.1033014,1.0,,,1.56,0.013874436925511607,0.998,0.1528,4.6,20.69866,100.0,4.363,1.0,1.068,0.06,1.126,6000.0,144.66035,,0.004065319688163421,0.04738595071195827,0.015622615978126067,0,1.126,1.068,0.00020902433865411233,,,False,13.874436925511608,True,False,True
762.3,,,21.2,14.175,0.0,522.0,0.0,0.0,0.0,0.0,0.911,87.53,17.53,planet,CONFIRMED,,kepler,K03220.01,81.4160138,1.0,,,4.63,0.02760978087562449,0.899,0.4039,4.6,0.02705,100.0,4.267,1.0,1.323,0.32,1.401,6352.0,160.86387,,0.007254408223066308,0.012282595933233961,0.03868130300674991,0,1.401,1.323,0.0008279723306508813,,,False,27.609780875624494,True,False,True
264.8,,,59.6,4.956,0.0,496.0,0.0,0.0,0.0,0.0,0.363,89.65,14.3,planet,CONFIRMED,,kepler,K02556.01,40.8366307,1.0,,,1.5,0.016272676485446395,0.983,0.2237,4.6,2.40742,100.0,4.457,1.0,0.893,0.0,0.925,5529.0,152.87346,,0.005056734516542767,0.024487818482047296,0.015052225749037916,0,0.925,0.893,0.0002875410191312332,,,False,16.272676485446397,True,False,True
355.8,,,11.51,4.163,0.0,636.0,0.0,0.0,0.0,0.0,0.927,85.38,38.6,planet,CONFIRMED,,kepler,K02473.03,14.5123622,1.0,,,2.08,0.018862661530123476,0.94,0.1087,4.6,0.13708,100.0,4.469,1.0,0.813,0.16,0.87,5094.0,143.8154,,0.01195245342852133,0.0689067697056238,0.016410515531207422,0,0.87,0.813,0.00038637368160768205,,,False,18.86266153012347,True,False,True
632.4,,,20.42,5.907,0.0,496.0,0.0,0.0,0.0,0.0,0.962,87.3,14.33,planet,CONFIRMED,,kepler,K02094.01,42.4269647,1.0,,,3.44,0.025147564494399848,0.974,0.2274,4.6,0.08951,100.0,4.366,1.0,0.869,0.18,1.013,5330.0,156.17194,,0.005801145609645745,0.023569916138733348,0.025474482832827043,0,1.013,0.869,0.0006868367765755497,,,False,25.14756449439985,True,False,True
910.0,,,17.44,6.122,0.0,563.0,0.0,0.0,0.0,0.0,0.938,86.92,23.82,planet,CONFIRMED,,kepler,K01203.01,31.8841473,1.0,,,3.7,0.030166206257996712,0.999,0.1994,4.6,0.09877,100.0,4.477,1.0,1.037,0.14,0.974,5779.0,160.20696,,0.008000318494744042,0.0313635484929528,0.029381884895288795,0,0.974,1.037,0.000988469768318152,,,False,30.166206257996713,True,False,True
204.0,,,14.1,5.617,0.0,786.0,0.0,0.0,0.0,0.0,0.129,89.47,90.1,planet,CONFIRMED,,kepler,K02894.01,10.3108232,1.0,,,1.27,0.0142828568570857,1.0,0.0917,4.6,0.49888,100.0,4.521,1.0,0.967,-0.02,0.893,5708.0,141.5114,,0.0226986402663433,0.09698546668902247,0.01275459117337753,0,0.893,0.967,0.00022151278084256947,,,False,14.282856857085699,True,False,True
125.5,,,25.54,5.5177,0.0,790.0,0.0,0.0,0.0,0.0,0.557,88.75,92.0,planet,CONFIRMED,,kepler,K00260.03,21.86965714,1.0,,,1.51,0.011202678251204039,1.0,0.1562,4.6,0.65917,100.0,4.238,1.0,1.059,-0.16,1.297,6214.0,140.29513,,0.01051247238102182,0.04572545392908706,0.014529873691811638,0,1.297,1.059,0.00013626844472091856,,,False,11.20267825120404,True,False,True
937.6,,,70.008,3.9885,0.0,408.0,0.0,0.0,0.0,0.0,0.001,90.0,6.54,planet,CONFIRMED,,kepler,K00315.01,35.58349688,1.0,,,2.03,0.03062025473440742,1.0,0.1916,4.6,5.12631,100.0,4.637,1.0,0.753,-0.24,0.684,4894.0,189.03562,,0.004670353241572699,0.028102915331012855,0.020944254238334677,0,0.684,0.753,0.0010184637960542228,,,False,30.620254734407418,True,False,True
356.8,,,6.63,1.767,0.0,1129.0,0.0,0.0,0.0,0.0,0.92,82.03,382.68,planet,CONFIRMED,,kepler,K02851.01,3.42064689,1.0,,,2.27,0.01888915032498815,0.709,0.0426,4.6,0.47172,100.0,4.411,1.0,0.877,0.14,0.966,5370.0,132.30629,,0.021523706587557187,0.29234236451690576,0.018246919213938555,0,0.966,0.877,0.00038745980479816425,,,False,18.889150324988154,True,False,True
76.5,,,10.88,6.372,0.0,953.0,0.0,0.0,0.0,0.0,0.709,86.26,194.9,planet,CONFIRMED,,kepler,K00392.02,12.6119685,1.0,,,1.33,0.008746427842267951,0.993,0.1098,4.6,0.15315,100.0,4.178,1.0,1.108,0.07,1.42,6007.0,138.1189,,0.02105143221694536,0.0792897635289844,0.01241992753602049,0,1.42,1.108,8.30619968259232e-05,,,False,8.746427842267952,True,False,True
1473.4,,,7.5775,3.3129,0.0,1273.0,0.0,0.0,0.0,0.0,0.032,89.76,621.92,planet,CONFIRMED,,kepler,K00926.01,3.166353562,1.0,,,3.82,0.03838489286164545,1.0,0.0432,4.6,0.82095,100.0,4.47,1.0,1.072,0.02,0.998,6007.0,170.966145,,0.043595099946074814,0.3158207005058395,0.038308123075922164,0,0.998,1.072,0.0016009033994562971,,,False,38.384892861645454,True,False,True
1472.7,,,41.282,1.8915,0.0,393.0,0.0,0.0,0.0,0.0,0.019,89.97,5.65,planet,CONFIRMED,,kepler,K01725.01,9.8786461,1.0,,,1.6,0.03837577360783754,1.0,0.0692,4.6,13.63743,100.0,4.843,1.0,0.452,-0.06,0.422,3609.0,138.41159,,0.007978066953932078,0.10122844667955055,0.01619457646250744,0,0.422,0.452,0.0016001422629208313,,,False,38.37577360783754,True,False,True
759.6,,,42.8,2.0728,0.0,576.0,0.0,0.0,0.0,0.0,0.763,88.98,26.05,planet,CONFIRMED,,kepler,K02073.03,16.85825609,1.0,,,2.51,0.027560841786854043,0.999,0.1191,4.6,5.22402,100.0,4.5,1.0,0.791,0.18,0.828,4954.0,142.34289,,0.005123108001538649,0.05931811657512909,0.022820376999515148,0,0.828,0.791,0.0008250386104836473,,,False,27.560841786854045,True,False,True
426.7,,,10.71,2.6557,0.0,1147.0,0.0,0.0,0.0,0.0,0.151,89.19,408.99,planet,CONFIRMED,,kepler,K00786.01,3.689920099,1.0,,,1.89,0.020656718035544756,1.0,0.0469,4.6,1.70798,100.0,4.518,1.0,1.01,-0.06,0.917,5880.0,170.36571,,0.029988228389187854,0.27100857828087077,0.01894221043859454,0,0.917,1.01,0.00046338250826071664,,,False,20.656718035544756,True,False,True
140.3,,,21.3,7.073,0.0,753.0,0.0,0.0,0.0,0.0,0.661,88.22,75.97,planet,CONFIRMED,,kepler,K02153.02,25.7457957,1.0,,,1.73,0.011844830095868831,0.995,0.1768,4.6,0.27594,100.0,4.202,1.0,1.109,0.02,1.383,6103.0,135.94806,,0.011446852789767667,0.0388412932213239,0.016381400022586593,0,1.383,1.109,0.00015233947639172122,,,False,11.844830095868831,True,False,True
450.7,,,16.49,2.9004,0.0,845.0,0.0,0.0,0.0,0.0,0.429,88.51,120.48,planet,CONFIRMED,,kepler,K00872.02,6.76652928,1.0,,,1.97,0.02122969618247044,1.0,0.0672,4.6,1.85399,100.0,4.447,1.0,0.882,0.42,0.93,5149.0,138.0637,,0.017859968530277312,0.14778625180204644,0.01974361744969751,0,0.93,0.882,0.0004894516136927427,,,False,21.22969618247044,True,False,True
825.2,,,40.1,4.163,0.0,357.0,0.0,0.0,0.0,0.0,0.791,88.87,3.86,planet,CONFIRMED,,kepler,K02174.02,33.1362861,1.0,,,2.05,0.028726294574831612,0.993,0.1748,4.6,1.10741,100.0,4.641,1.0,0.649,0.0,0.637,4245.0,169.50676,,0.005234694461831477,0.03017839708958814,0.018298649644167737,0,0.637,0.649,0.0008963193884298065,,,False,28.72629457483161,True,False,True
330.9,,,6.82,2.088,0.0,1484.0,0.0,0.0,0.0,0.0,0.725,83.9,1147.44,planet,CONFIRMED,,kepler,K03925.02,2.5903958,1.0,,,2.55,0.0181906569425076,1.0,0.0371,4.6,0.89509,100.0,4.215,1.0,1.015,0.2,1.303,5678.0,132.3011,,0.033585601088451426,0.3860413918212807,0.0237024259960874,0,1.303,1.015,0.00035932956451020754,,,False,18.1906569425076,True,False,True
4850.0,,,64.44,12.0355,0.0,476.0,0.0,0.0,0.0,0.0,0.595,89.47,12.13,planet,CONFIRMED,,kepler,K01574.01,114.73658,1.0,,,12.28,0.0696419413859206,1.0,0.4572,4.6,0.38451,100.0,3.963,1.0,0.969,-0.18,1.699,5597.0,165.150671,,0.004370699969152529,0.008715616240260952,0.1183216584146791,0,1.699,0.969,0.005278631647208519,,,False,69.64194138592059,True,False,True
2286.4,,,114.8,6.9988,0.0,324.0,0.0,0.0,0.0,0.0,0.322,89.84,2.59,planet,CONFIRMED,,kepler,K01846.01,105.9566815,1.0,,,3.79,0.04781631520725954,1.0,0.4217,4.6,2.54944,100.0,4.581,1.0,0.891,0.02,0.8,5327.0,182.05127,,0.0027522253673702177,0.00943781917141299,0.038253052165807634,0,0.8,0.891,0.002485269502565256,,,False,47.81631520725954,True,False,True
159.1,,,5.33,1.434,0.0,1351.0,0.0,0.0,0.0,0.0,0.597,83.56,784.51,planet,CONFIRMED,,kepler,K03864.01,1.210693626,1.0,,,0.99,0.012613484847574836,1.0,0.0203,4.6,1.94904,100.0,4.559,1.0,0.756,-0.1,0.756,5014.0,132.39306,,0.04935187459225956,0.8259727965231726,0.009535794544766576,0,0.756,0.756,0.00017275437315180466,,,False,12.613484847574837,True,False,True
1336.3,,,24.61,1.8734,0.0,446.0,0.0,0.0,0.0,0.0,0.026,89.94,9.38,planet,CONFIRMED,,kepler,K01422.01,5.841636615,1.0,,,1.38,0.036555437352054757,1.0,0.0465,4.6,8.25995,100.0,4.866,1.0,0.394,-0.08,0.383,3526.0,135.92315,,0.013362408256086523,0.17118490346219525,0.014000732505836971,0,0.383,0.394,0.001451839553205734,,,False,36.55543735205476,True,False,True
88.1,,,9.08,4.472,0.0,1407.0,0.0,0.0,0.0,0.0,0.905,84.28,926.72,planet,CONFIRMED,,kepler,K01525.02,11.8061737,1.0,,,2.87,0.009386160024205852,0.981,0.1216,4.6,0.10161,100.0,3.843,1.0,1.714,0.0,2.599,6900.0,138.2641,,0.01578270302200732,0.08470144734529866,0.02439462990291101,0,2.599,1.714,9.565757341721277e-05,,,False,9.386160024205852,True,False,True
12390.0,,,116.95,9.0191,0.0,394.0,0.0,0.0,0.0,0.0,0.101,89.95,5.71,planet,CONFIRMED,,kepler,K01353.01,125.86540191,1.0,,,12.37,0.11131037687475503,1.0,0.4913,4.6,1.91026,100.0,4.342,1.0,0.998,-0.06,1.115,5933.0,236.659731,,0.0029856960501508266,0.007944995088603059,0.12411107021535187,0,1.115,0.998,0.013536303222195773,,,False,111.31037687475504,True,False,True
504.6,,,15.32,6.7372,0.0,888.0,0.0,0.0,0.0,0.0,0.014,89.95,146.67,planet,CONFIRMED,,kepler,K00834.02,13.23352214,1.0,,,3.06,0.022463303408003017,0.996,0.1126,4.6,0.3884,100.0,4.191,1.0,1.083,0.3,1.384,5739.0,140.32196,,0.021212543697506265,0.07556567249601473,0.031089211916676174,0,1.384,1.083,0.0005480007611436024,,,False,22.463303408003018,True,False,True
45.2,,,17.96,3.991,0.0,788.0,0.0,0.0,0.0,0.0,0.044,89.86,91.02,planet,CONFIRMED,,kepler,K04292.01,9.3281912,1.0,,,0.59,0.006723094525588644,0.995,0.085,4.6,1.25917,100.0,4.514,1.0,0.939,0.08,0.888,5525.0,132.85459,,0.017826785826030957,0.10720191927455347,0.005970107938722716,0,0.888,0.939,4.907638558970209e-05,,,False,6.723094525588645,True,False,True
2804.5,,,28.2,2.5237,0.0,396.0,0.0,0.0,0.0,0.0,0.679,88.62,5.82,planet,CONFIRMED,,kepler,K00781.01,11.59822233,1.0,,,2.65,0.05295753015388841,1.0,0.0798,4.6,3.14915,100.0,4.79,1.0,0.503,0.0,0.473,3688.0,180.395376,,0.009066403770746361,0.08622010956053125,0.025048911762789217,0,0.473,0.503,0.0030492249633252916,,,False,52.95753015388841,True,False,True
1537.7,,,180.2,1.9033,0.0,276.0,0.0,0.0,0.0,0.0,0.393,89.87,1.37,planet,CONFIRMED,,kepler,K00250.04,46.82767725,1.0,,,2.13,0.03921351807731614,0.965,0.2068,4.6,50.49124,100.0,4.708,1.0,0.537,-0.12,0.537,3879.0,136.74468,,0.0016935319307699948,0.02135489220747117,0.02105765920751877,0,0.537,0.537,0.0016708215026466477,,,False,39.213518077316145,True,False,True
409.3,,,5.66,11.721,0.0,1087.0,0.0,0.0,0.0,0.0,0.943,80.4,330.0,planet,CONFIRMED,,kepler,K01241.01,21.4054422,1.0,,,11.64,0.020231164079212053,1.0,0.1681,4.6,0.00747,100.0,3.299,1.0,1.381,0.2,4.361,4838.0,147.08981,,0.02281545951898158,0.04671709141332292,0.08822810654944375,0,4.361,1.381,0.00044448279821858954,,,False,20.231164079212054,True,False,True
383.7,,,8.29,2.056,0.0,1090.0,0.0,0.0,0.0,0.0,0.638,85.58,333.31,planet,CONFIRMED,,kepler,K00720.04,2.79590004,1.0,,,1.66,0.019588261791185047,1.0,0.0365,4.6,1.37779,100.0,4.538,1.0,0.826,-0.04,0.81,5244.0,132.72971,,0.030640103523395877,0.3576665780941153,0.01586649205085989,0,0.81,0.826,0.00041667692634710974,,,False,19.588261791185044,True,False,True
875.2,,,111.52,6.058,0.0,441.0,0.0,0.0,0.0,0.0,0.016,89.99,8.93,planet,CONFIRMED,,kepler,K03014.01,86.1160885,1.0,,,3.11,0.029583779339360954,0.941,0.4001,4.6,3.53765,100.0,4.454,1.0,1.15,0.07,1.053,6161.0,134.8808,,0.0029311208981195962,0.01161223201632062,0.03115171964434708,0,1.053,1.15,0.0009506523925991808,,,False,29.58377933936095,True,False,True
4159.3,,,142.042,11.9922,0.0,342.0,0.0,0.0,0.0,0.0,0.002,90.0,3.22,planet,CONFIRMED,,kepler,K00351.02,210.6013843,1.0,,,7.7,0.06449263523845185,0.88,0.7133,4.6,1.22233,100.0,4.317,1.0,1.089,0.1,1.2,5970.0,147.056867,,0.0023726102354969187,0.004748306870459636,0.07739116228614222,0,1.2,1.089,0.004525320216160339,,,False,64.49263523845184,True,False,True
336.8,,,18.57,1.4513,0.0,1010.0,0.0,0.0,0.0,0.0,0.116,89.64,245.65,planet,CONFIRMED,,kepler,K03933.01,3.490785878,1.0,,,1.32,0.01835211159512714,1.0,0.0418,4.6,9.94108,100.0,4.618,1.0,0.81,-0.46,0.725,5496.0,133.10269,,0.01732298555303521,0.28646844434151797,0.013305280906467175,0,0.725,0.81,0.00036573754742339805,,,False,18.352111595127138,True,False,True
330.0,,,51.45,7.712,0.0,478.0,0.0,0.0,0.0,0.0,0.029,89.97,12.38,planet,CONFIRMED,,kepler,K03287.01,51.1104797,1.0,,,1.6,0.01816590212458495,0.949,0.2668,4.6,0.98634,100.0,4.534,1.0,0.97,-0.26,0.881,5968.0,143.77855,,0.006287034189846066,0.019565459097031328,0.01600415977175934,0,0.881,0.97,0.0003583520789158427,,,False,18.16590212458495,True,False,True
