object_id,period_days,duration_hours,depth_ppm,planet_radius_rearth,planet_mass_earth,score,label_raw,stellar_teff_k,stellar_radius_rsun,stellar_logg,stellar_mass_msun,stellar_metallicity,impact_parameter,semi_major_axis_au,inclination_deg,equilibrium_temp_k,insolation_flux,distance_ratio,stellar_density,transit_epoch,eccentricity,longitude_periastron,transit_ingress_hours,radius_ratio,stellar_luminosity,stellar_age_gyr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,mission,label,stellar_distance_pc,planet_radius_jupiter,planet_mass_jupiter,discovery_year,discovery_method,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters,multi_planet_system,binary_label
K00116.02,43.84439721,6.802,615.2,2.87,1.0,0.998,CONFIRMED,5854.0,1.012,4.406,0.951,-0.12,0.852,0.2395,88.27,531.0,18.77,28.2,0.22039,151.93538,0.0,0.0,0.0,0.024803225596683992,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.00646414786612747,0.02280793131241683,0.0251008643038442,0,1.012,0.951,0.0006681504573273674,0.0,0.0,False,24.803225596683994,True,False,True,False,exoplanet
K00800.01,2.711504086,3.0099,837.5,3.12,1.0,1.0,CONFIRMED,6214.0,1.076,4.442,1.169,0.07,0.023,0.0401,89.81,1420.0,960.79,7.088,0.91618,170.03417,0.0,0.0,0.0,0.028939592256975562,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.04625200479967117,0.3687990016917865,0.031139001268505707,0,1.076,1.169,0.0009096850552957319,0.0,0.0,False,28.939592256975565,True,False,True,False,exoplanet
K00800.02,7.21203748,4.0491,950.4,3.32,1.0,1.0,CONFIRMED,6214.0,1.076,4.442,1.169,0.07,0.012,0.077,89.95,1025.0,260.58,14.003,0.99867,172.81782,0.0,0.0,0.0,0.030828558188796314,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.023393181256734123,0.1386570719818278,0.033171528611144835,0,1.076,1.169,0.0010323743510392608,0.0,0.0,False,30.82855818879631,True,False,True,False,exoplanet
K00790.01,8.47237911,2.7245,1123.5,2.59,1.0,1.0,CONFIRMED,5354.0,0.788,4.587,0.884,-0.08,0.022,0.0778,89.95,751.0,75.44,24.47,3.86328,174.16212,0.0,0.0,0.0,0.03351865152418874,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.013398932207760155,0.11803060120618233,0.026412697401060725,0,0.788,0.884,0.0012205103762044857,0.0,0.0,False,33.51865152418873,True,False,True,False,exoplanet
K00790.02,60.4189369,5.039,931.3,2.36,1.0,0.989,CONFIRMED,5354.0,0.788,4.587,0.884,-0.08,0.094,0.2884,89.94,390.0,5.49,93.71,4.26444,181.16367,0.0,0.0,0.0,0.03051720826025867,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.003475041834662492,0.016551102209148603,0.02404756010908383,0,0.788,0.884,0.0010116172602187964,0.0,0.0,False,30.51720826025867,True,False,True,False,exoplanet
K00791.01,12.611904345,5.1497,6105.6,7.4,1.0,1.0,CONFIRMED,5795.0,0.919,4.508,0.992,-0.02,0.55,0.1058,88.17,753.0,76.15,17.27,0.61222,180.892284,0.0,0.0,0.0,0.07813833886127859,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.017013357179354135,0.07929016686496286,0.07180913341351502,0,0.919,0.992,0.00664939095230332,0.0,0.0,False,78.13833886127858,True,False,True,False,exoplanet
K00794.01,2.539183147,2.4282,382.1,2.06,1.0,1.0,CONFIRMED,5519.0,1.062,4.35,0.921,0.14,0.238,0.0355,88.28,1332.0,743.09,7.93,1.46261,169.67494,0.0,0.0,0.0,0.019547378340841515,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.039845491302798096,0.3938274406009201,0.02075931579797369,0,1.062,0.921,0.00041493908299934906,0.0,0.0,False,19.54737834084152,True,False,True,False,exoplanet
K00795.01,6.770300385,2.0844,1304.0,2.77,1.0,1.0,CONFIRMED,5653.0,0.679,4.656,0.767,-0.84,0.838,0.064,86.84,812.0,102.87,15.21,1.45164,170.57662,0.0,0.0,0.0,0.03611094017053558,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.012828086652170013,0.14770393381888328,0.02451932837579366,0,0.679,0.767,0.0014167239158803906,0.0,0.0,False,36.11094017053558,True,False,True,False,exoplanet
K00797.01,10.181584004,3.5089,5741.1,7.73,1.0,1.0,CANDIDATE,5988.0,0.836,4.541,0.885,-0.52,0.92,0.0884,85.87,812.0,102.91,12.776,0.38059,177.141891,0.0,0.0,0.0,0.07577004685230174,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.014359668064343231,0.09821654465622774,0.06334375916852425,0,0.836,0.885,0.006251281962349346,0.0,0.0,False,75.77004685230175,True,False,True,False,exoplanet
K00812.02,20.06036336,3.3203,1494.7,1.96,1.0,1.0,CONFIRMED,3950.0,0.493,4.754,0.502,-0.46,0.556,0.115,89.21,361.0,4.0,40.4,3.09445,147.46554,0.0,0.0,0.0,0.038661350209220575,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.006896476940651653,0.0498495456963647,0.019060045653145744,0,0.493,0.502,0.001624063952036581,0.0,0.0,False,38.66135020922058,True,False,True,False,exoplanet
K00812.03,46.1842039,4.758,1394.7,1.83,1.0,1.0,CONFIRMED,3950.0,0.493,4.754,0.502,-0.46,0.013,0.2005,89.99,273.0,1.32,76.67,3.99779,165.23729,0.0,0.0,0.0,0.03734568248137929,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.004292593208475766,0.02165242475902026,0.01841142146331999,0,0.493,0.502,0.0015153332482222394,0.0,0.0,False,37.34568248137929,True,False,True,False,exoplanet
K00116.04,23.9800854,5.351,104.0,1.31,1.0,0.952,CONFIRMED,5854.0,1.012,4.406,0.951,-0.12,0.95,0.1602,85.45,649.0,41.94,11.98,0.05654,147.537,0.0,0.0,0.0,0.010198039027185569,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.009297645509358084,0.04170126933743113,0.010320415495511796,0,1.012,0.951,0.00011292243736336681,0.0,0.0,False,10.19803902718557,True,False,True,False,exoplanet
K00812.04,7.82502168,2.186,520.8,1.2,1.0,0.994,CONFIRMED,3950.0,0.493,4.754,0.502,-0.46,0.708,0.0614,87.99,494.0,14.05,20.2,2.54508,136.54995,0.0,0.0,0.0,0.02282104292095346,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.011640010348614565,0.12779517308634472,0.011250774160030055,0,0.493,0.502,0.0005655987101295378,0.0,0.0,False,22.821042920953456,True,False,True,False,exoplanet
K00813.01,3.895936525,2.3111,8544.8,7.34,1.0,1.0,CONFIRMED,5557.0,0.774,4.592,0.866,-0.3,0.524,0.046,87.56,1005.0,241.62,12.29,2.31292,170.527552,0.0,0.0,0.0,0.0924380873882622,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.02471699236253171,0.2566776931767388,0.07154707963851495,0,0.774,0.866,0.009317262729807672,0.0,0.0,False,92.43808738826219,True,False,True,False,exoplanet
K00814.01,22.36646466,5.228,986.8,2.32,1.0,0.999,CONFIRMED,5395.0,0.734,4.615,0.821,-0.34,0.4,0.1449,89.26,536.0,19.45,31.0,1.12517,175.45862,0.0,0.0,0.0,0.0314133729484753,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.009739283192256335,0.04470979277240859,0.02305741574418087,0,0.734,0.821,0.0010719334658553707,0.0,0.0,False,31.413372948475303,True,False,True,False,exoplanet
K00801.01,1.625522174,2.38963,7969.0,9.73,1.0,1.0,CONFIRMED,5539.0,1.106,4.322,0.935,0.16,0.076,0.0265,89.22,1579.0,1467.41,5.6364,1.28198,170.8266564,0.0,0.0,0.0,0.08926925562588724,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.061252881233637764,0.6151869325407308,0.09873179672223129,0,1.106,0.935,0.00868689088828826,0.0,0.0,False,89.26925562588723,True,False,True,False,exoplanet
K00802.01,19.620346923,2.0038,21725.0,13.6,1.0,1.0,CANDIDATE,5710.0,0.905,4.492,0.928,-0.1,0.458,0.1389,89.66,643.0,40.39,77.9,23.21659,181.881819,0.0,0.0,0.0,0.14739402972983676,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.0042553613855213415,0.05096749837933536,0.13339159690550226,0,0.905,0.928,0.023847612022549012,0.0,0.0,False,147.39402972983675,True,False,True,False,exoplanet
K00804.01,9.02930689,3.1449,1019.8,2.57,1.0,1.0,CONFIRMED,5349.0,0.82,4.526,0.824,-0.12,0.024,0.0796,89.94,757.0,77.75,22.57,2.66613,177.20422,0.0,0.0,0.0,0.0319343075703858,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.014512464976146135,0.11075047201103605,0.026186132207716355,0,0.82,0.824,0.0011077987442495258,0.0,0.0,False,31.934307570385805,True,False,True,False,exoplanet
K00806.01,143.2063047,8.9302,10566.0,8.9,1.0,1.0,CONFIRMED,5485.0,0.867,4.556,0.986,0.21,0.379,0.5336,89.83,308.0,2.14,125.8,1.83449,154.23552,0.0,0.0,0.0,0.1027910501940709,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.0025982910979104865,0.0069829327842435415,0.08911984051825947,0,0.867,0.986,0.011532925048153233,0.0,0.0,False,102.79105019407088,True,False,True,False,exoplanet
K00116.03,6.164876,3.262,55.8,0.79,1.0,0.95,CONFIRMED,5854.0,1.012,4.406,0.951,-0.12,0.646,0.0648,86.69,1021.0,256.35,11.19,0.69664,135.63916,0.0,0.0,0.0,0.007469939758793239,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.022046942495950718,0.16220926422526585,0.007559579035898758,0,1.012,0.951,6.058577058427812e-05,0.0,0.0,False,7.469939758793239,True,False,True,False,exoplanet
K00806.02,60.32494216,6.6188,20280.0,12.19,1.0,0.745,CONFIRMED,5485.0,0.867,4.556,0.986,0.21,0.224,0.2998,89.83,411.0,6.77,77.04,2.37656,243.892578,0.0,0.0,0.0,0.1424078649513432,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.004571630298490341,0.016576891153044084,0.12346761891281455,0,0.867,0.986,0.022245065437185796,0.0,0.0,False,142.40786495134319,True,False,True,False,exoplanet
K00809.01,1.594745374,1.9604,15044.0,11.3,1.0,1.0,CONFIRMED,5934.0,0.893,4.491,0.901,-0.38,0.514,0.0258,85.25,1539.0,1329.42,6.203,1.77544,170.6483505,0.0,0.0,0.0,0.12265398485169571,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.051220298026920845,0.6270593514824017,0.10953000847256426,0,0.893,0.901,0.016457924730629233,0.0,0.0,False,122.6539848516957,True,False,True,False,exoplanet
K00810.01,4.783002698,2.335,1008.7,2.5,1.0,1.0,CONFIRMED,5170.0,0.807,4.574,0.891,0.18,0.003,0.0535,89.99,886.0,145.48,16.102,3.45234,170.508434,0.0,0.0,0.0,0.03176003778335284,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.02034112728126809,0.20907368511795893,0.025630350491165743,0,0.807,0.891,0.0010957348365581655,0.0,0.0,False,31.76003778335284,True,False,True,False,exoplanet
K00811.01,20.50588921,4.0595,2105.5,3.41,1.0,1.0,CONFIRMED,4905.0,0.761,4.544,0.739,-0.04,0.26,0.1326,89.62,518.0,17.06,38.91,2.64998,181.43428,0.0,0.0,0.0,0.04588572762853391,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.008248646601038245,0.04876647824237416,0.0349190387253143,0,0.761,0.739,0.0022884275675392643,0.0,0.0,False,45.88572762853391,True,False,True,False,exoplanet
K00812.01,3.340218842,1.9104,1632.6,2.03,1.0,1.0,CONFIRMED,3950.0,0.493,4.754,0.502,-0.46,0.466,0.0348,87.85,656.0,43.73,12.4,3.23586,171.979062,0.0,0.0,0.0,0.04040544517759952,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.023830773899933592,0.29938158165745715,0.019919884472556562,0,0.493,0.502,0.001774021455961776,0.0,0.0,False,40.40544517759951,True,False,True,False,exoplanet
K00829.01,18.64932728,4.4056,893.6,3.12,1.0,1.0,CONFIRMED,5775.0,1.053,4.405,1.026,0.16,0.08,0.139,89.86,701.0,57.13,33.12,1.97596,174.771,0.0,0.0,0.0,0.02989314302645341,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.00984307175860054,0.0536212371087736,0.03147747960685544,0,1.053,1.026,0.0009706476225487548,0.0,0.0,False,29.89314302645341,True,False,True,False,exoplanet
K00117.02,4.90144976,4.1654,140.7,1.7,1.0,1.0,CONFIRMED,5847.0,1.402,4.191,1.113,0.26,0.529,0.0586,86.1,1262.0,598.74,7.78,0.3709,138.60548,0.0,0.0,0.0,0.011861703081766968,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.03540959141307884,0.20402126900511167,0.016630107720637288,0,1.402,1.113,0.00015277383190058594,0.0,0.0,False,11.861703081766967,True,False,True,False,exoplanet
K00829.02,9.75192101,4.793,418.0,2.76,1.0,0.998,CONFIRMED,5775.0,1.053,4.405,1.026,0.16,0.949,0.0902,80.97,870.0,135.66,6.05,0.044,138.78608,0.0,0.0,0.0,0.020445048300260872,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.020478871099196213,0.10254389868155833,0.021528635860174696,0,1.053,1.026,0.0004539326121156542,0.0,0.0,False,20.445048300260872,True,False,True,False,exoplanet
K00829.03,38.5576546,5.794,993.0,4.02,1.0,1.0,CONFIRMED,5775.0,1.053,4.405,1.026,0.16,0.911,0.2255,87.91,550.0,21.71,24.9,0.19756,163.85063,0.0,0.0,0.0,0.03151190251317746,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.006261186505536742,0.025935187458212255,0.033182033346375865,0,1.053,1.026,0.001078671700503444,0.0,0.0,False,31.51190251317746,True,False,True,False,exoplanet
K00830.01,3.525632539,2.59959,22335.0,11.58,1.0,0.99,CONFIRMED,5150.0,0.793,4.572,0.855,0.08,0.12,0.0431,89.41,975.0,213.12,11.699,2.43681,170.0479951,0.0,0.0,0.0,0.14944898795241138,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.030722501225474423,0.2836370463847707,0.11851304744626223,0,0.793,0.855,0.02452483024639525,0.0,0.0,False,149.44898795241136,True,False,True,False,exoplanet
K00815.01,34.84398644,2.9315,4523.6,7.61,1.0,1.0,CANDIDATE,5509.0,0.871,4.482,0.84,-0.16,0.934,0.1971,88.92,511.0,16.1,49.31,1.86832,172.633252,0.0,0.0,0.0,0.06725771331230344,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.003505506855355479,0.028699356823650515,0.0585814682950163,0,0.871,0.84,0.004922578597365444,0.0,0.0,False,67.25771331230344,True,False,True,False,exoplanet
K00816.01,7.748094239,3.5957,2472.1,5.52,1.0,1.0,CONFIRMED,5973.0,1.085,4.439,1.181,0.36,0.517,0.081,88.02,964.0,204.39,15.0,1.06292,174.997206,0.0,0.0,0.0,0.049720217215937425,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.019336475359219403,0.12906399550053277,0.0539464356792921,0,1.085,1.181,0.0026873715677094537,0.0,0.0,False,49.72021721593742,True,False,True,False,exoplanet
K00817.01,23.96793669,3.827,1182.3,1.8,1.0,1.0,CONFIRMED,3747.0,0.524,4.728,0.536,0.1,0.416,0.1322,89.47,329.0,2.77,45.2,3.03325,186.22182,0.0,0.0,0.0,0.03438458957149264,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.006652985419469303,0.04172240660236824,0.018017524935462142,0,0.524,0.536,0.0012844253526389385,0.0,0.0,False,34.38458957149263,True,False,True,False,exoplanet
K00817.02,8.29561738,1.3421,824.3,1.82,1.0,0.995,CONFIRMED,3747.0,0.524,4.728,0.536,0.1,0.888,0.0652,87.95,469.0,11.39,24.8,4.18931,135.79284,0.0,0.0,0.0,0.02871062521088665,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.006741009230747976,0.12054557897172448,0.015044367610504605,0,0.524,0.536,0.000895341419265488,0.0,0.0,False,28.710625210886647,True,False,True,False,exoplanet
K00818.01,8.11437482,2.2736,1558.0,2.1,1.0,1.0,CONFIRMED,3692.0,0.517,4.753,0.553,0.28,0.573,0.0649,88.61,460.0,10.55,23.58,3.76716,176.33968,0.0,0.0,0.0,0.0394715087119811,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.01167475442468325,0.12323808330066764,0.02040677000409423,0,0.517,0.553,0.0016928961157939278,0.0,0.0,False,39.4715087119811,True,False,True,False,exoplanet
K00820.01,4.64090031,35.512,2450.6,30.09,1.0,0.0,CANDIDATE,6463.0,0.826,4.5,0.786,-1.66,1.28,0.0503,19.01,1155.0,421.08,1.354,0.00218,173.64638,0.0,0.0,0.0,0.04950353522729462,1.0,4.6,0.0,0.0,0.0,0.0,kepler,candidate,100.0,0.0,0.0,0.0,0,0.31883181448184705,0.2154754321796669,0.04088992009774536,0,0.826,0.786,0.0026639706414363596,0.0,0.0,False,49.50353522729462,True,False,True,False,exoplanet
K00117.01,14.74914825,6.0995,430.2,2.89,1.0,0.992,CONFIRMED,5847.0,1.402,4.191,1.113,0.26,0.173,0.1221,89.47,874.0,137.91,18.56,0.55575,138.77799,0.0,0.0,0.0,0.020741263220932327,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.017231221018700747,0.06780052536254086,0.02907925103574712,0,1.402,1.113,0.00046718421381816916,0.0,0.0,False,20.741263220932325,True,False,True,False,exoplanet
K00821.01,21.81295996,4.3791,1175.4,3.38,1.0,1.0,CONFIRMED,5601.0,0.999,4.41,0.934,0.08,0.053,0.1495,89.92,639.0,39.33,39.183,2.39175,174.01085,0.0,0.0,0.0,0.03428410710518797,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.008364866590072814,0.04584430548782798,0.03424982299808278,0,0.999,0.934,0.0012769249309540604,0.0,0.0,False,34.284107105187964,True,False,True,False,exoplanet
K00824.01,15.37562369,3.3169,15337.0,11.01,1.0,1.0,CONFIRMED,4986.0,0.833,4.496,0.793,0.16,0.692,0.1121,88.73,600.0,30.54,31.24,2.43887,173.61402,0.0,0.0,0.0,0.12384264209067893,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.008988524267575038,0.06503801212632306,0.10316092086153554,0,0.833,0.793,0.01678095239267032,0.0,0.0,False,123.84264209067894,True,False,True,False,exoplanet
K00825.01,8.10363271,3.161,887.9,2.11,1.0,1.0,CONFIRMED,4861.0,0.732,4.574,0.733,-0.08,0.047,0.0712,89.87,687.0,52.82,20.09,2.33533,176.9486,0.0,0.0,0.0,0.02979765091412408,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.016252998876763423,0.12340144670747301,0.021811880469138827,0,0.732,0.733,0.000964453408685621,0.0,0.0,False,29.797650914124084,True,False,True,False,exoplanet
K00825.02,4.71510843,2.506,417.5,1.46,1.0,1.0,CONFIRMED,4861.0,0.732,4.574,0.733,-0.08,0.258,0.0496,88.96,823.0,108.84,14.18,2.42359,134.96178,0.0,0.0,0.0,0.02043281674170255,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.022145125232394,0.21208420015062093,0.014956821854926266,0,0.732,0.733,0.0004533895171352712,0.0,0.0,False,20.43281674170255,True,False,True,False,exoplanet
K00826.01,6.365839713,2.9721,780.7,2.44,1.0,1.0,CONFIRMED,5776.0,0.849,4.554,0.939,-0.18,0.524,0.0659,87.92,914.0,165.33,14.46,1.41102,171.13575,0.0,0.0,0.0,0.027941009287425538,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.019453442999374498,0.1570884667356374,0.023721916885024282,0,0.849,0.939,0.000847965301395897,0.0,0.0,False,27.941009287425533,True,False,True,False,exoplanet
K00840.01,3.04033046,1.8411,10859.0,8.99,1.0,1.0,CONFIRMED,5035.0,0.791,4.519,0.754,-0.06,0.736,0.0374,85.95,1021.0,257.29,10.41,2.31195,169.9490106,0.0,0.0,0.0,0.10420652570736635,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.02523163222197892,0.32891161443022876,0.08242736183452679,0,0.791,0.754,0.011854490528682943,0.0,0.0,False,104.20652570736634,True,False,True,False,exoplanet
K00841.01,15.33528675,3.897,3081.4,5.0,1.0,1.0,CONFIRMED,5251.0,0.817,4.581,0.926,0.21,0.773,0.1179,87.95,610.0,32.67,21.65,0.81659,174.00278,0.0,0.0,0.0,0.05551035939354023,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.010588324994966267,0.06520908387969987,0.045351963624522366,0,0.817,0.926,0.003350752701411935,0.0,0.0,False,55.510359393540234,True,False,True,False,exoplanet
K00117.04,7.95825328,4.377,50.0,1.06,1.0,0.998,CONFIRMED,5847.0,1.402,4.191,1.113,0.26,0.706,0.0809,85.95,1074.0,314.15,10.01,0.29918,137.80219,0.0,0.0,0.0,0.007071067811865475,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.02291646088449198,0.12565571423984637,0.009913637072235396,0,1.402,1.113,5.428816745339715e-05,0.0,0.0,False,7.071067811865475,True,False,True,False,exoplanet
K00841.02,31.33046135,5.176,5073.8,6.5,1.0,1.0,CONFIRMED,5251.0,0.817,4.581,0.926,0.21,0.798,0.1898,88.62,481.0,12.61,33.19,0.70448,153.43031,0.0,0.0,0.0,0.0712306113970672,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.006883609668475779,0.03191781917376713,0.058195409511403895,0,0.817,0.926,0.005522831104143087,0.0,0.0,False,71.2306113970672,True,False,True,False,exoplanet
K00834.01,23.65369415,8.2183,3341.8,7.89,1.0,0.999,CONFIRMED,5739.0,1.384,4.191,1.083,0.3,0.008,0.1658,89.98,731.0,67.65,23.142,0.41907,171.376107,0.0,0.0,0.0,0.05780830390177522,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.014476773247136396,0.042276694441827814,0.0800066926000569,0,1.384,1.083,0.003634389338161373,0.0,0.0,False,57.808303901775226,True,False,True,False,exoplanet
K00834.02,13.23352214,6.7372,504.6,3.06,1.0,0.996,CONFIRMED,5739.0,1.384,4.191,1.083,0.3,0.014,0.1126,89.95,888.0,146.67,15.32,0.3884,140.32196,0.0,0.0,0.0,0.022463303408003017,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.021212543697506265,0.07556567249601473,0.031089211916676174,0,1.384,1.083,0.0005480007611436024,0.0,0.0,False,22.463303408003018,True,False,True,False,exoplanet
K00834.03,6.15560285,4.9843,285.0,2.32,1.0,0.997,CONFIRMED,5739.0,1.384,4.191,1.083,0.3,0.235,0.0676,88.56,1146.0,406.94,9.34,0.40662,134.81656,0.0,0.0,0.0,0.016881943016134132,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.03373823356174882,0.1624536254804028,0.023364609134329636,0,1.384,1.083,0.0003094789211973995,0.0,0.0,False,16.88194301613413,True,False,True,False,exoplanet
K00834.04,2.090811305,3.388,115.9,1.62,1.0,1.0,CONFIRMED,5739.0,1.384,4.191,1.083,0.3,0.746,0.0329,77.03,1642.0,1718.04,3.32,0.1588,134.17462,0.0,0.0,0.0,0.010765686229869419,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.06751765036331993,0.47828323752056623,0.014899709742139274,0,1.384,1.083,0.00012584411893897993,0.0,0.0,False,10.765686229869418,True,False,True,False,exoplanet
K00117.03,3.180027898,3.5797,120.3,1.53,1.0,0.995,CONFIRMED,5847.0,1.402,4.191,1.113,0.26,0.196,0.0439,88.34,1458.0,1066.86,6.751,0.5756,133.49863,0.0,0.0,0.0,0.01096813566655701,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.04690341451421652,0.3144626500380469,0.015377326204512926,0,1.402,1.113,0.00013062192249854062,0.0,0.0,False,10.96813566655701,True,False,True,False,exoplanet
K00834.05,50.4467417,7.159,370.3,2.67,1.0,0.989,CONFIRMED,5739.0,1.384,4.191,1.083,0.3,0.379,0.2747,89.57,568.0,24.64,50.9,0.97794,178.5014,0.0,0.0,0.0,0.01924318061028374,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.005913001645191818,0.019822885805923122,0.026632561964632692,0,1.384,1.083,0.0004021225742124419,0.0,0.0,False,19.243180610283737,True,False,True,False,exoplanet
K00835.01,11.76307164,2.9076,1037.3,2.35,1.0,1.0,CONFIRMED,4959.0,0.756,4.603,0.849,0.16,0.048,0.0954,89.91,616.0,33.99,31.76,4.37951,180.93613,0.0,0.0,0.0,0.03220714206507619,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.010299180665365735,0.08501180904140103,0.024348599401197598,0,0.756,0.849,0.0011268186907993068,0.0,0.0,False,32.20714206507619,True,False,True,False,exoplanet
K00835.02,56.2279271,3.57,862.7,2.37,1.0,0.878,CONFIRMED,4959.0,0.756,4.603,0.849,0.16,0.7,0.2707,89.56,366.0,4.22,90.7,4.47051,132.29259,0.0,0.0,0.0,0.029371755139929928,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.0026454825506096236,0.017784756642753773,0.022205046885787026,0,0.756,0.849,0.0009370688866520661,0.0,0.0,False,29.371755139929924,True,False,True,False,exoplanet
K00837.01,7.953547,2.6312,875.4,2.25,1.0,1.0,CONFIRMED,4768.0,0.779,4.536,0.759,0.18,0.3,0.0712,89.24,696.0,55.37,22.68,3.48717,174.66224,0.0,0.0,0.0,0.029587159377000016,1.0,4.6,0.0,0.0,0.0,0.0,kepler,planet,100.0,0.0,0.0,0.0,0,0.013784206384061519,0.12573006735233977,0.023048397154683015,0,0.779,0.759,0.0009508697300756318,0.0,0.0,False,29.587159377000017,True,False,True,False,exoplanet
